"run","learner_id","completed","steps_visited","steps_completed"
"3","0db107ae-0538-4282-8206-67a58c196d54",0,21,21
"3","84adfba7-57ef-4a08-aaa2-2e14b5c03247",0,0,0
"3","c7f0d62a-347a-4d58-90bb-78e30afe8f4a",0,5,0
"3","11d52210-f299-4b4b-834f-c15a6ee63081",0,28,25
"3","0b15dcce-625e-483f-8073-fe163ccf448e",0,0,0
"3","29139691-28c0-4320-819e-244235fa2186",0,5,5
"3","7ab5df62-5e39-41a9-9cd9-03ed7986410e",0,24,24
"3","8e09571b-f551-4062-970f-6c64d5516bd8",0,0,0
"3","ec4fcd3e-a6d9-4b11-8882-a92835f55611",0,8,0
"3","8cf332d4-3bdc-4eaa-89fe-ac224722d23c",0,61,61
"3","99530bb7-3e73-475f-8acf-7ccf42f8fcbd",0,7,6
"3","bb7f4b0c-9827-4454-bde5-218c37896562",0,0,0
"3","30aba403-d6f1-4da7-8330-4246082b91d2",0,0,0
"3","2c53fcd9-f349-458c-b776-8b1a0102c795",0,0,0
"3","e9aff496-0190-4b12-bf8f-ca8631a2fca8",0,1,0
"3","39dc856e-8ce7-4b50-a149-a4debecff458",0,0,0
"3","697bf2ff-b783-4d6a-9cce-09c13a59e180",0,0,0
"3","e60f3468-7d9c-4d6d-ad8e-3e276347382c",0,0,0
"3","2dd94605-cd3e-440f-8eff-ff0afc8b94a7",0,1,0
"3","58a413f2-4ae3-413f-aa1e-fdeef1d0ca47",0,61,61
"3","d40a36e9-0106-41ce-bef3-d83d6b92bd33",0,61,61
"3","40b5ef4f-894d-4713-aa36-4ff282a47652",0,0,0
"3","a418926b-6930-470b-92c1-4ab2657a8522",0,1,0
"3","dfe8a30b-1992-4ff0-8787-2dc58168866f",0,37,35
"3","1ab243ab-cfac-44fc-9260-e17c4e3096b5",0,11,11
"3","383fe5da-599f-4788-9a5f-913415cb27d4",0,0,0
"3","77454a73-6b8b-46a2-8dee-35f36b6c4fc1",0,25,1
"3","253419d3-c8e1-4884-9037-c1f215eecdab",0,61,61
"3","da9e1f4d-fa57-4ccd-8f71-9af29d772354",0,0,0
"3","ac76d6d4-932a-46a4-a5af-c068a46ae816",0,61,61
"3","eeb86827-d26d-4b50-8687-cfd230f52812",0,19,19
"3","0868787a-44ca-4ee0-bfd5-10dad583489e",0,61,61
"3","21ed1d4c-e764-409b-8e68-fb69b58bbaac",0,4,3
"3","647b4133-fa5c-4b2c-9714-0e59be15cf67",0,0,0
"3","04534530-7326-440a-ab56-b629a469b4dc",0,0,0
"3","dee5e665-e3f7-43bf-b5dc-3d16c81e2d23",0,19,19
"3","9f440ef5-886e-4fee-987f-3b2958e235fa",0,0,0
"3","8ef85549-1744-4221-9f88-fdb5599f9191",0,0,0
"3","10a2f3cc-244a-41f6-b6b6-762a6c1d4e45",0,0,0
"3","ab122d8c-7a1a-44a7-b4b2-375f8ffda7e6",0,0,0
"3","fc743e60-c306-4e3e-9202-9e0761c87d12",0,16,13
"3","01ea11c0-1a2f-4f66-83f1-7d339a5bc0fd",0,19,19
"3","3853c8a6-b7dc-4383-962d-0e389b9e9aa4",0,1,0
"3","26806691-9a9e-42f5-9690-da565db1606b",0,43,43
"3","fcb73e81-fa79-4857-91c0-81cdb37c4f34",0,59,59
"3","4b0f992e-2c2a-4c78-9b00-3ac1b0bc78ea",0,12,10
"3","140c892d-2e9a-48d9-b5b0-1c215f4cc26a",0,40,0
"3","69931940-9159-4f4e-87cd-2f0dbe032ebe",0,18,15
"3","71a97f66-504b-411a-9f41-9e78bd4b28a4",0,12,11
"3","ce90c0bb-4ccf-413e-bc34-acd0c4e8e955",0,0,0
"3","ca53c42d-e68f-4936-ba09-3fb0b9975b99",0,3,1
"3","eccf7f6e-5364-47b3-ada7-aaffe578d636",0,22,8
"3","07faa25f-8169-47fb-b179-b2f029334fae",0,0,0
"3","305d0142-6c40-4d58-8f53-6c34709cd93c",0,0,0
"3","adee34e2-3c1d-4800-a572-65df66cd7763",0,0,0
"3","ba31a224-7b1d-4fa3-b668-babc649aaa82",0,14,10
"3","04bd3e6b-b66e-4bb0-82c4-fc6d63991272",0,20,19
"3","197356fc-86b5-4ef1-af5b-42c328da193b",0,61,61
"3","312e744f-305a-447c-8d32-07e80514e970",0,30,29
"3","fc1d2571-302e-414a-acdb-4c3d3bed6b84",0,4,2
"3","5b06737e-cb01-4ebc-9dfc-78cf688ce99c",0,61,61
"3","693e04e1-6f04-448d-a2ba-6966275e0792",0,0,0
"3","5ddec308-6ae5-47be-8626-4263056951bc",0,5,4
"3","8bb9484b-d313-49df-99cf-6591a83140c5",0,5,5
"3","f462d28e-973e-44ed-947b-891f050e111f",0,16,14
"3","9cccde55-50e6-4679-bda5-92f3ea4511da",0,6,4
"3","700c0010-808c-46a9-81ec-501313208c1d",0,0,0
"3","1ccea176-4def-4061-8b97-eda2cf94d789",0,54,54
"3","0d601cbe-22bd-4c3b-ac4d-540fed21d03c",0,17,16
"3","8cd2f34c-9e0f-4da7-a291-833a3e1d1132",0,37,37
"3","71c289cf-a9a2-4d3a-9015-202e6f156a7e",0,1,1
"3","25ee272c-6a28-45ee-a443-dceca5a4711b",0,5,5
"3","c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf",0,61,61
"3","0c9837c2-52a1-411c-b224-8d06d95930f0",0,1,0
"3","819116f2-a7ec-429f-b412-2a395c897700",0,61,58
"3","23907671-22d4-4681-a22b-61b26a9dc290",0,61,57
"3","79bec042-129f-4c21-97c9-25f95e82ec21",0,50,50
"3","c40a822f-81ca-4ef0-a88c-9f9c5f2fb6a1",1,23,23
"3","dbc68857-f7fd-426e-844d-2f0623bf72cc",0,14,13
"3","209a4bcf-e5c3-40d1-a36a-d1b38496e56a",0,15,0
"3","84187766-b26c-45ad-b8fb-341d9e480ad4",0,1,0
"3","bede3607-4e34-4bb3-aa7b-df86241b0167",0,61,61
"3","eff558b6-74d5-4796-b24b-0f9a47f1d9c6",0,0,0
"3","100c2030-6f2b-4a13-9c78-e10cca505460",0,0,0
"3","de716b69-7295-4f6b-8d9b-d0b58d96a171",0,2,0
"3","25ee710d-7a74-44d3-89a7-c3157d70fe00",0,0,0
"3","7caae92c-df60-4fb9-9448-6b2409a306e3",0,12,5
"3","fd955a1b-4394-4970-aae3-49c5b064d6d8",0,0,0
"3","d2263101-09ff-4d42-8033-33c46f14735f",0,2,0
"3","6b44b6e2-2acf-4fd0-b306-50414b4eb0eb",0,3,2
"3","97906e20-8cef-438b-8db8-3a597e46ea6b",0,9,8
"3","24f2f578-7602-421a-b16d-6ac9bf69b797",0,0,0
"3","ad604eb9-f280-4881-a776-b48d4ddaf1e7",0,4,3
"3","b6c680c3-ff95-4d1b-8d06-fb329cb2fb7d",0,19,18
"3","b97785cb-febd-4852-9ec6-bb764f94912d",0,1,0
"3","b66cb3bf-ebb7-45b0-92d1-4c9fcc4effcf",0,61,7
"3","010ac5eb-d195-42c5-a463-d45ea7e12f15",0,0,0
"3","d302cb1e-64fc-4194-988a-4c816ae368b6",0,11,10
"3","82b9c859-291e-42b4-a6f5-fc9d539f0357",0,5,4
"3","25bdd908-122b-4d4e-b68d-838125834d96",0,61,61
"3","8cb20196-c8e6-47c6-903c-1d053bce68e0",0,9,6
"3","88a79b6d-e06d-45b6-bb7a-ed3d0f1772a3",0,0,0
"3","5b76ba70-4e1a-4282-a50a-05f5de089c0c",0,1,0
"3","b355c7fe-eb48-4dfa-8896-cb70436f6efd",0,0,0
"3","b3b093e5-65a3-418a-adbb-4946fdf86a5e",0,0,0
"3","649bb92e-34ec-4952-9b33-2d6b9dfae9ac",0,0,0
"3","8bd4b51d-c074-4ac2-97f4-4ef360c1d7ed",0,0,0
"3","9aac589b-f819-4612-8e0a-d02dd5150059",0,19,19
"3","a1319245-7d8c-46f1-b182-ba6814b2653b",0,1,0
"3","28de62e1-9470-42aa-9b2d-dda8582ba5f1",0,0,0
"3","c0c54381-9dfc-4d81-996e-820ca2f740ce",0,61,61
"3","f0d11771-226e-4ec4-82b0-4602fd206c06",0,0,0
"3","f7287bf4-0308-450b-82cf-a6fb13ec7c34",0,0,0
"3","402f9eb2-8e1d-46c2-8d74-127b55f71e8b",0,0,0
"3","aa52300b-61ea-491c-9593-aa27d38d4b91",0,0,0
"3","a270309b-d60f-4ea2-9791-eae1bc381040",0,0,0
"3","f8637657-568a-4dbf-8be8-df4f26b27d0d",0,42,41
"3","1912b747-4ad4-4895-b88f-026616ac2de1",0,1,0
"3","6834822c-778f-4744-9793-c924768c9ff6",0,36,34
"3","0bd5474d-54cc-4c48-b5ea-47b77a3a6599",0,3,2
"3","9bcfc816-9cab-48a8-873b-8d40ae4d65de",0,61,61
"3","99485274-a287-41aa-8ee1-52bd75312a15",0,0,0
"3","7b9520d0-3d05-4b4c-921e-a5a38900d784",0,19,19
"3","9366563a-ddc8-4fc7-8996-49effb198af9",0,48,47
"3","4eddae1f-a44e-4976-a55a-cc9a7b65be8b",0,30,30
"3","bf55acab-dd5f-4240-b8a4-68e093b3f037",0,61,61
"3","8a1d4623-cbf2-4f7f-91d7-b0079d6289c2",0,19,19
"3","478997f0-3413-43cc-901d-e72effa1e7bb",0,0,0
"3","9d38cb3e-3858-4703-8eb4-38d674fcc3bd",0,21,21
"3","9b2bfbce-8432-4c55-9299-f7ec6209792a",0,0,0
"3","cc2f9005-6be0-4b8e-bf06-7af5e74eba42",0,0,0
"3","ea46c0e0-6e03-44d2-a602-d5245906761c",0,0,0
"3","5605b656-490b-4556-8339-7ce8942c86d0",0,0,0
"3","15e781c7-b8f5-446e-858f-abbc1c3df340",0,0,0
"3","73246a75-b437-4ef7-af35-1b0cd9ade479",0,5,4
"3","50be9989-ebe8-4101-b82a-e3c391aa2f9b",0,0,0
"3","bde402e2-17f6-4392-9da3-5ee678b99a72",0,3,2
"3","6ed50683-7009-40f8-8b83-f7e8493cee65",0,61,61
"3","1e317323-607e-433f-9758-76615bc4e50d",0,0,0
"3","a0d3ba93-6166-4504-8b81-a99f5ba0f318",0,61,60
"5","480d5ab0-b755-4ea7-8374-100c25b920c4",0,6,6
"5","46a4c71e-8819-4c5a-8164-2f786186b9fb",0,11,9
"5","afaf7031-a708-49f6-a823-37eb8e4bc721",0,8,6
"5","41ad5273-6853-43d7-b615-06f8e808cea1",0,0,0
"5","570b9fe6-843b-4c5c-b6cf-947af560b282",0,1,0
"5","c5cdc1a2-6ef9-4a86-b2f2-cfa0b6410258",0,0,0
"5","e56421f7-af47-455c-b3c8-cfb3c99f7fed",0,0,0
"5","aef070af-60ce-411a-bca4-b2cc0b2d08bc",0,0,0
"5","b7496b80-1804-471f-a6bc-db3cbe7989d5",0,61,60
"5","6af2c166-0ed3-4ec5-bd5e-33906c54086d",0,0,0
"5","3b09904c-3867-4b7e-ab6e-820c0556fbd7",0,1,0
"5","a760697e-db90-455f-b448-69cfa1508336",0,0,0
"5","f61cebdf-05fd-47b7-81f2-42cf2b096a2f",0,62,61
"5","3340b9ab-10a2-4c75-bc43-f33a8bd2799d",0,1,0
"5","8afc7337-665a-4dc3-b790-b15ee95ac5f0",0,0,0
"5","0ac2197c-64e7-4f33-8ac8-f920b82f1835",0,0,0
"5","d751fd4e-0940-49bb-9340-eb3c10c3d885",0,0,0
"5","c62f4e04-d9fa-47a6-a6d3-a0b9b7ca14e5",0,0,0
"5","d55a68b0-af58-4190-bc35-23093b18087f",0,19,19
"5","12f69ebb-fe79-4c4a-9e17-615b43169a7c",0,12,11
"5","3657a18b-4c80-4542-957f-bb72d97d5e72",0,0,0
"5","7eb59129-9329-47e5-a96c-70708c89f743",0,5,1
"5","9c2580d2-dbcc-4feb-808f-ade404e88d82",0,0,0
"5","f1a218ab-bab6-46b3-b46b-e44a8c548410",0,1,0
"5","1cd8dab1-1471-4d00-a7e8-398ef1cbc035",0,1,0
"5","f4070e63-2fc0-4353-b55c-e94be7476bc9",0,0,0
"5","b5bc2769-144c-4c3c-853a-6a82285c2a87",0,41,37
"5","f4382805-1809-442b-a207-d97bbddfaf62",0,19,19
"5","45c021e6-1578-47e7-a7b0-560e7c5347e2",0,0,0
"5","f8af9890-1184-400c-9e40-235343ffa083",0,19,19
"5","abb8d417-63db-448b-9a3e-fe0d4685c19b",0,1,0
"5","7118cb6d-eb4e-48db-a977-a7b7262f3c4c",0,0,0
"5","5e970c7a-30f7-4e80-881c-78b01ab80c2f",0,0,0
"5","553ea94c-2f74-4c9e-95ec-082d7f9e7e8e",0,0,0
"5","e609b4d2-0c0c-4814-a6bf-609688fb848f",0,0,0
"5","cc074712-530e-459f-a03c-6011d5d8e65f",0,61,61
"5","89d30078-17b6-4246-b7fd-3ff6832c074b",0,0,0
"5","59ab75d2-16b4-44da-9b3c-412e14ca1c8e",0,53,50
"5","5b842c49-325e-424d-aa1b-15e1ce7ed3c5",0,0,0
"5","4f4ea0c8-72c4-42b6-86d9-98e5d65639c0",0,61,60
"5","22d54ed7-8bd8-495a-84e1-43132605a3fd",0,1,0
"5","2b20d59a-5c3a-47fa-92f7-45770ff56da9",0,1,0
"5","d63590b9-fb65-425a-afc1-3d11d6ec3f3b",0,0,0
"5","73e1c3b9-ff20-40d2-b76f-1ccc2acdcdfc",0,61,61
"5","f5c6d857-51ad-4e3f-be23-68bb0506faff",0,34,30
"5","ee9d3c78-d310-4f24-9fc6-305406f39020",0,1,0
"5","75180af3-77d2-4f1b-9dd6-487142a4c43f",0,0,0
"5","011dc6d1-1af0-42e4-9639-9d01d167fd89",0,19,18
"5","2ffdec23-8388-47e6-9803-ddc45889fedd",0,0,0
"5","8cfd4dc0-cf46-4cb8-bdd6-f677669c813a",0,0,0
"5","a88fb833-7a61-4504-afbc-ee0495c41a49",0,0,0
"5","266d6c96-63c0-45aa-9e31-6cf1a75a4430",0,35,17
"5","ab6cdf79-1b96-4cba-99f0-8ac3e9b058f7",0,14,10
"5","12c21be5-450d-4be0-b333-fec9ae74392b",0,0,0
"5","f27eec8c-eaf1-4e6a-90f0-d6d5b653285d",0,1,0
"5","d3d83c30-de14-4e2b-83ca-3fb68bb352a2",0,1,0
"5","228af9a4-9459-4df2-90eb-63e4771f9e42",0,2,1
"5","aa59c519-af27-4c7a-b0a5-dec479e0570c",0,1,0
"5","2d398756-59eb-4c28-9ac4-62cb8f2a5c1e",0,0,0
"5","90668658-4176-48e2-bcbc-c69e7b191eea",0,1,0
"5","2ca6138d-5eff-48d6-a755-c21dd2387c29",0,12,12
"5","fd23e9a5-ca6b-4f78-bf2e-18d8d980c524",0,9,6
"5","a1d8461b-f94e-474d-8443-2f4dfcdc36d5",0,7,4
"5","211ea823-96be-45e7-afa2-72bb217e4db3",0,1,1
"5","558e3cb0-fd98-499b-bc7f-7258d5010747",0,7,3
"5","ef65ff09-9161-4f8e-9a8d-6ba43efabe2a",0,1,0
"5","44d16c0a-2164-4c36-a884-a37b69d41e2d",0,1,0
"5","cca48fa7-4409-4da4-862d-bf79aa5b9af5",0,1,0
"5","034e28a5-efcd-495a-8542-c02cdcaa0c6e",0,1,0
"5","2c407a05-802c-4e4e-ad9e-2d5a5bbe2966",0,1,0
"5","eeab1dc2-185c-4dba-8a99-457a9869171e",0,2,1
"5","59787959-1eb7-4ab0-bb0f-8397e5432d51",0,3,3
"5","abe07a84-530c-4b16-992b-506d01c9c573",0,3,1
"5","6c73ba5c-d8f8-4625-82dc-4e378e5b18ec",0,0,0
"5","b879b91b-b56d-4d8a-9c44-c71c5779197e",0,61,61
"5","d3e5a7a8-46b3-49ae-bf5e-c8b7060f5733",0,1,0
"5","d0325f5e-6983-4bf4-8dd6-3498203355fc",0,61,61
"5","8a7268f2-6bfb-4a1d-9a7c-5e9d63a661ec",0,4,2
"5","7f72729a-e923-4493-9f10-4c5bc4378677",0,1,0
"5","ede5a923-11bf-49d4-810f-f87a444abe25",0,1,0
"5","8f786c3a-b945-4843-8964-5edd2acf2872",0,5,4
"5","1794e299-4acf-4000-a65f-139f1f5fc228",0,48,46
"5","f8cd43df-c593-4039-bad9-e852285b0806",0,1,0
"5","a1450687-c9f7-453b-b1c1-255192699c22",0,23,23
"5","3383e67d-465c-42ea-aa08-68fbaac18570",0,1,0
"5","5d191b7a-2fb4-41ec-81db-fb4ab4277a65",0,1,0
"5","ab2cafdd-8a28-4842-b70c-17e362c000f8",0,61,57
"5","c90706cf-a720-4bf4-8d2b-b43b35587d2f",0,19,18
"5","065479a8-ccbe-42c9-9df3-be58a723487a",0,47,39
"5","80e8e3da-d81b-4ef7-9755-0bd12ed6f035",0,2,0
"5","2acc17b4-e507-42a9-9e5a-a78e12744004",0,1,0
"5","cfab1196-0cbd-4718-b9a5-93a501e342aa",0,1,0
"5","852f9527-7e64-4355-a4e4-d66555c48f59",0,17,12
"5","092d15b1-df69-45a6-8429-4e129e38c579",0,26,19
"5","091efe9a-9ad3-4624-b955-6fa158e3147a",0,1,0
"5","c40bfaac-f931-431d-b9d1-e74c88753ef9",0,0,0
"5","98b0d97e-008f-4424-85ff-0d478e3312a6",0,1,1
"5","21b98cb5-2d24-4191-9c35-b07df544d59c",0,11,8
"5","f88b4ff1-36cc-420b-82bc-e92c6cf746ac",0,0,0
"5","6cc93938-2e2b-450b-8e0b-e3b538656741",0,9,8
"5","406bf119-c470-408c-953f-0990f8b4c946",0,1,1
"5","61a1354d-929d-4608-9eaf-d66bbe6a2893",0,1,0
"5","d5f92963-03af-4484-b28e-2e0ab6a4adfb",0,0,0
"5","e90f879d-5083-4924-9771-4d07a2c7d876",0,61,61
"5","f5438e35-b66a-41ac-8114-2d2172e0361a",0,3,2
"5","4c8033eb-0712-4b8b-8fe3-3c966d73d613",0,3,1
"5","94779e95-f192-4d3e-ad21-401ee8910f3b",0,19,18
"5","c3dd9696-6801-48c1-8311-2391ca075b97",0,0,0
"5","fba59b65-56d1-4528-b74e-f0a0c8a1eb23",0,8,7
"5","c124b1ef-361b-408c-b3cc-137145d9074f",0,45,40
"5","9b286aca-231e-4a85-8568-4d83ecc0c9bb",0,0,0
"5","8dd24328-8229-44ad-918c-d5911747f7b8",0,3,0
"5","937254c6-c289-4425-ad51-56cad51b8035",0,3,0
"5","5d8d00df-3ac2-4c33-bd70-f1211017a651",0,11,10
"5","dc8610e3-41b4-4904-b54f-1f2348da7eb2",0,0,0
"5","70ef6fb7-4a88-4b61-b283-2abb186b5857",0,1,0
"5","726ac416-6fad-4fcf-bffc-7a08a0bf1cc2",0,0,0
"5","bfd10299-4686-463f-a698-121bfa77d383",0,0,0
"5","86b453b5-a205-453a-980a-38f1fd37fbc5",0,5,4
"5","d86ab429-15a3-49f0-9f69-495ef5537b1e",0,19,19
"5","9f870d39-880d-474f-bcae-7cf862856347",0,1,0
"5","4ce8e36c-ea91-429d-809e-b694f3435cc7",0,56,56
"5","1910ea61-3795-416c-912c-b4d1d59c6bae",0,61,61
"5","5f88eaa4-70de-46e4-ab0c-d30f7b7d468f",0,0,0
"5","d3b565a6-094a-42e6-aad9-f9759ce371c8",0,1,0
"5","86210010-c429-42c7-ae65-4aea2760e737",0,0,0
"5","8ca6798f-650e-4787-9fa6-91906ab38f2e",0,6,5
"5","bcb77d53-6643-4047-80ee-a57764603de5",0,1,0
"5","363b7705-47c9-4d47-ad61-49b5fbbf525b",0,1,0
"5","06a5d6cd-f644-409a-814f-29c128380cfc",0,5,0
"5","e42e4bf6-49f2-45ba-9021-6acc866f5c16",0,61,60
"5","e02e4e64-8f42-413e-9726-cabbe4858ac2",0,46,34
"5","73ba48e4-b08c-4979-ad0b-022466285a56",0,47,44
"5","d6f70b64-6168-4742-a16d-4cb32c2bc636",0,36,23
"5","4844fa35-4952-40a0-a75c-e522c2bed9af",0,36,26
"5","1b04ec74-efef-4c76-a67c-3d62de4f7ab7",0,1,0
"5","b94ef6ff-86e6-466c-9cef-75e0f58bfd81",0,43,42
"5","77709ee5-14ac-456f-9515-3322a2aa5ce7",0,3,2
"5","1c5bf04e-6abf-4acb-a7dd-82a57c5a8816",0,0,0
"5","c90f0e28-1a6a-4e17-b3c8-949631ac58a0",0,61,61
"5","edb694f3-6573-4a71-9c80-b42f213d0f91",0,58,54
"5","099b33d3-25cd-45bd-86b3-8d42c1ad5347",0,1,0
"5","b40bc982-c189-404c-b8f0-2ac2167a4370",0,4,2
"5","612d7f68-528a-49b8-bd41-d54cdc93024b",0,0,0
"5","7478aef1-96bf-4d87-9da4-2dbdfa2bf78b",0,3,2
"5","7a2a1430-a200-4b65-82cf-31a5bbe93063",0,61,61
"5","80638cc8-d4be-40ac-8f45-d6e59df881af",0,1,0
"5","ee5de545-b1f5-4f2e-a4c1-e77d8962eaca",0,5,2
"5","c3920d3a-6e6a-429f-957c-50ff6ff3cafd",0,1,0
"5","1dd6a823-a13a-425c-9021-3a8d5f7d866d",0,38,34
"5","17045467-f73c-46dd-aaed-63cd1f48b472",0,61,57
"5","26a485fa-5159-4db3-a22e-f5f174acb189",0,1,0
"5","d885a9d6-80df-4153-a229-3c7ac99a70e7",0,35,29
"5","2e4f6728-e1e1-4855-b34f-8d029b914bc0",0,2,1
"5","43f524fe-e3dc-4dfd-aa8a-b22bb20fb8f4",0,1,0
"5","176b40e6-a41a-4c3a-bfe0-6e4d52746531",0,0,0
"5","c7c53132-91b1-486e-a6f6-7aa9e46fc262",0,1,0
"5","4c38a6ee-139c-44f0-b5a1-bd47a2cbf3ba",0,61,60
"5","982e1ef4-d68a-4216-8830-61b5c4d11411",0,49,48
"5","11c50f09-3988-4d00-8e03-a7e850ee1749",0,2,0
"5","ebb9071c-1877-4d76-8cc0-fef9da3be7bd",0,3,2
"5","6fdd3fb2-f4a3-47d8-8183-f0461723b86c",0,0,0
"5","51074b6d-491d-4a33-b65b-f2e1f392878d",0,61,61
"5","1803c943-076c-46e1-b6e2-bf0567c50b94",0,39,27
"5","073d58de-3185-4f77-92f5-5da4169dbe21",0,5,5
"5","e1096da8-0295-4104-a0af-2684ce197efc",0,2,1
"5","a172ba09-ed34-4a8e-879b-4bb430137e3e",0,61,61
"5","af4673d5-d816-4079-99a1-af40d4ace4f8",0,61,60
"5","2dc21a4b-530d-4a96-acde-f11a791e370e",0,3,0
"5","57f191e3-8285-4155-abb7-faa92705c6c3",0,8,7
"5","68fde0c6-c3ec-4b6d-ab5f-80a6d558bc1f",0,2,0
"5","c4cfeda4-b38d-4c7e-8a12-40899876f72b",0,1,0
"5","1bb65d96-ac8b-4022-b4f1-1b6a37414612",0,12,3
"5","6a3d66a5-a39b-45d3-bff0-f1a1637c9ff7",0,1,0
"5","b73b2c1e-0994-4d13-a286-b376d76fca1d",0,1,1
"5","4c64c6cb-18aa-4b76-b1ca-f5d64a521fa0",0,10,9
"5","218554b3-ac99-4b7f-9bbd-d9f560930963",0,2,0
"5","d12fdf01-0785-42af-a2cc-a33218c34f64",0,1,0
"5","ab3bdc88-3f0f-47b1-b92b-5f3e67056776",0,1,0
"5","2d4ca297-3418-40ee-97f2-aa5935027a0e",0,5,4
"5","09f2c232-8511-469a-8ebd-f94b04cf212c",0,42,41
"5","b7b52273-a673-4c7e-870f-da46e65efc44",0,1,0
"5","09f850b2-413e-48b1-929c-1c57d20a8fae",0,27,1
"5","2c045eda-c443-4844-9ff1-0b90884f93a6",0,23,4
"5","43369940-96e1-48cf-b4e9-3c4c112b1a21",0,1,0
"5","6e78f8b0-bfb0-420e-9d90-f0c0a18be618",0,0,0
"5","39849f1b-5809-4d20-ad50-84acf6771bf7",0,19,19
"5","c486dc77-f536-4bbe-a5c6-ad62a30b8c1f",0,1,0
"5","915d355c-499d-423f-a70c-efe08189d7b3",0,1,0
"5","3d82bded-f385-406c-b1d2-8688e44af465",0,23,22
"5","3bec5211-52e1-4487-89c4-989031b0edb5",0,61,61
"5","fac151d8-1b89-46ad-884a-f480cbf0ff26",0,1,0
"5","f870b5ea-334c-4109-81d2-5c53456e2a29",0,0,0
"5","e3dd1e45-f18b-4540-99e0-4c12102221b9",0,0,0
"5","6996f61b-537f-466b-b6ba-089760efb587",0,20,0
"5","70392120-044b-40c0-b414-31026e0a3fd1",0,61,61
"5","79ca36f5-9141-4ad9-b5a9-8bdb0c7744e3",0,24,24
"5","77ef2883-eda1-4e5b-a3c7-2b9635eb34cb",0,0,0
"5","a92e7983-4b4a-40b4-8c18-ec44a1e3d8a7",0,51,43
"5","ecea06ed-6089-487f-a9c0-16c33d4fac16",0,1,0
"5","16b9320b-ded2-4342-8217-988729564d5c",0,11,10
"5","3e767741-e5a5-46e1-921b-523c3573e167",0,61,59
"5","6d8c24cc-7306-4eed-aeb6-bf63846b9f3e",0,7,6
"5","26deaebd-2bc6-4908-996e-993f237e8a8f",0,2,0
"5","ab3ff23f-04c6-4259-96ba-a9e327f07714",0,0,0
"5","7cac56fb-314d-4e45-9e63-defdce92eae0",0,13,12
"5","528e50d1-0a4a-49e2-8d3f-041acc6cf7de",0,0,0
"5","eca66e81-0b0d-4176-ac22-ce08c83c8c04",0,0,0
"5","3a793f8c-283e-420d-af9c-a0260c2177ff",0,1,0
"5","a7e79606-74a5-498f-9849-24dcb359c0b4",0,1,0
"5","df181ff9-9b0c-4c91-a452-f2204922c684",0,1,0
"5","79afcb2c-44dd-4d31-9ecc-428cb7347096",0,9,1
"5","a65ea8a5-f09d-47f2-82fd-15dc54d115bd",0,19,17
"5","82370719-a390-45f9-a3b9-449bc41836ce",0,4,3
"5","a14099a0-920b-40ba-ab20-f553ab6bdc72",0,33,30
"5","f05be8e3-b748-4731-90ed-e5cfb467ee82",0,5,3
"5","e42bbe1b-affa-4d4d-936a-1d19724607df",0,3,2
"5","9cb6fff3-e705-4dc2-ad90-3ed43deaf366",0,19,19
"5","bc7d26b7-5f94-404b-b50c-aadb95509db4",0,1,0
"5","cab751d5-b859-4536-9b88-166fbc54443d",0,7,6
"5","54c0aefb-90d6-4c7d-8e6a-0ea58dd18235",0,0,0
"5","8db7d836-f163-48a0-8397-093f619fec2f",0,7,6
"5","e1040df6-597e-4062-8bda-7559b8273108",0,1,0
"5","ebd025aa-f4c2-490f-97f8-25d657a79f90",0,61,61
"5","4895f97f-b872-4a1c-ba57-8719571fc608",0,61,61
"5","4b8b8043-d244-4760-aded-9c7cc8576040",0,1,0
"5","7e64695a-00de-4ea1-818d-70aec4b2ddc3",0,1,0
"5","637b1f69-bbca-45c5-9564-a781d51fb5fb",0,1,0
"5","400b43f7-ada9-4d0e-9e8d-1655f320c748",0,2,0
"5","89e3899e-3248-4025-a7ab-7deb6833c7a5",0,61,58
"5","ed0f0f0c-d452-42ff-a167-4d3e77f2864b",0,1,0
"5","bb86cc69-99e0-4495-82e3-a1c9ed575a28",0,25,24
"5","f9b4f8bf-1dcb-4e33-921c-6ca46e67ef99",0,61,61
"5","e5dba346-be8c-4967-89b1-1ad63715fac9",0,29,28
"5","c3bbc67f-374d-49fa-b91c-e3d125ecdbb3",0,13,12
"5","dc3fd7ab-709f-4c3e-b1df-f1ca50fff89d",0,8,7
"5","c0da6e43-6a43-4f71-b3b9-34170631e123",0,0,0
"5","d4dd8456-fc5a-4f03-a619-995065161c6d",0,59,59
"5","c4b6f17a-ad1c-4a41-9b62-896dbb3635b5",0,1,0
"5","6afb3d25-6397-4139-b77f-5b0772eeb4f9",0,1,0
"5","94500c50-f85c-49f0-bd39-85355da9a77a",0,1,0
"5","143bbe08-ca7d-4553-85cb-50ba9e4e2e3c",0,1,0
"5","63789f29-f837-460c-8108-f36589b4966d",0,1,0
"5","296f66ac-5d0b-41fc-aef4-4d4e1520f315",0,42,42
"5","381c16d6-556a-409b-b9f3-9574a0e5c028",0,10,10
"5","51bd0256-fa7d-4537-9ac8-0d3fd466f908",0,2,1
"5","c665b442-7221-4327-9bd8-46f47d247a20",0,42,38
"5","29edab06-ba1e-4d5e-ad9b-e368ace77605",0,7,6
