"run","learner_id","steps_visited","steps_completed"
"5","cf90666f-4cd7-4315-a6e0-9e8a27d9acf9",1,0
"5","cf954f07-70e4-4227-bb2b-446034cbe416",8,6
"5","cf9b70a4-f15b-4909-aafe-fb277ee77c54",10,9
"5","cf9d4b15-1e5e-46ce-87f5-431e15f84388",61,59
"5","cf9f7326-ff26-4da1-b526-c47f9e7ef6a6",61,61
"5","cfa5b75c-5817-4a95-a042-fe4d46417b0f",5,4
"5","cfab1196-0cbd-4718-b9a5-93a501e342aa",1,0
"5","d009712d-9747-48c9-adf8-a3a7de83804b",4,3
"5","d00b469a-191f-47c6-9a00-2b5bc15f732f",61,61
"5","d013dfa9-b3b3-4377-a524-e2edce528e6a",44,42
"5","d01513c1-3f73-4eaf-b593-3585a796d8ac",1,0
"5","d017b060-e2e4-4efd-9435-17ec216868b4",1,0
"5","d01e79ae-e8b0-49c8-b898-cfb0d7c89319",46,45
"5","d023a80f-953c-41de-aaf3-6ea42cc672e1",1,0
"5","d0325f5e-6983-4bf4-8dd6-3498203355fc",61,61
"5","d04166b3-8f1e-46fc-b0f0-395edc0421d1",4,3
"5","d057aeb8-2e9e-4487-9ca3-03ee1f9f471c",16,16
"5","d061e682-ac78-4e43-b6b5-7417fe2c19a9",5,4
"5","d062ac9b-fb2c-4ceb-ac67-d0fdbf9c081f",1,0
"5","d083d287-b2ba-4a2b-a648-96a0b72a3365",1,0
"5","d08a0c44-0bdf-452a-9d6f-dd72a3042b54",4,0
"5","d0a23f0e-95ae-49d5-8186-47f2c93135c9",3,2
"5","d0c325ad-76fc-4ac2-92c9-fd46adeb3b7a",7,6
"5","d0c976c8-c187-4724-a2d3-7cebc790e0a5",4,3
"5","d10c9e75-53c3-4cc1-b281-9dd9d0d6f3f6",19,18
"5","d11d95ea-6176-4480-afc9-f70b3a28fe36",19,19
"5","d12fdf01-0785-42af-a2cc-a33218c34f64",1,0
"5","d1327d65-6ffc-4052-843a-340fef03d548",19,2
"5","d141ddde-1e38-45b3-b611-80b801fd008b",13,11
"5","d1532330-d369-4705-a0e3-aeb9f2df7182",11,6
"5","d15b0e26-9fa5-42cf-8e2d-86bcbbc6d21a",17,17
"5","d16f0fe3-c255-4942-a106-28fc7d9f6d49",10,7
"5","d1701d5c-bc1a-4aa7-83a6-1d1fb370e39c",1,0
"5","d183f6e6-720f-4168-be39-42da9cee6f27",61,60
"5","d185991b-a76e-444e-93fb-7ffafd37c19d",3,2
"5","d1d75635-0c82-4cde-b753-d9a03d057b84",1,0
"5","d1e10f36-6820-4a75-b076-a7857e937930",1,0
"5","d1f53e00-4945-4ce1-b826-f1463b4919e8",32,31
"5","d1f925e7-f19b-4fad-9901-1a3025633f11",23,21
"5","d2043027-3208-42b0-bb46-8ae86bc59585",19,17
"5","d20b4981-d5f7-4106-b4a0-ca782752e514",7,1
"5","d220bfd1-a680-45d7-b125-ef0f9ebd3d19",7,0
"5","d226279c-b590-499e-bb37-f42d6055d5c6",62,62
"5","d2263101-09ff-4d42-8033-33c46f14735f",1,0
"5","d228619b-3eb9-4a38-9737-305f0b37ce43",1,0
"5","d24c75fb-7d29-46f8-951f-db4012f7043c",47,46
"5","d24f7288-c667-4d8d-9f78-6949ea2e89d8",48,46
"5","d2530168-e2f6-467f-b6f5-e530e49d1a3b",55,36
"5","d2a0d0da-e28b-4aed-a806-43b42b398226",1,0
"5","d2b3ac16-32bc-436e-bf76-77a8afd13d1a",1,1
"5","d2c002eb-88ed-44df-b3e2-ab73a89b452f",1,1
"5","d2c97a41-5d01-4288-b9c5-a7f46dbe5e4b",61,61
"5","d2f61fb5-45c1-46a0-925f-7fc86893d996",2,1
"5","d303ccf5-63c0-4f9e-a671-7928a133bb68",61,60
"5","d30bcceb-8102-49b2-a072-61911386e40a",9,6
"5","d30fdde0-1892-4700-af56-222872887dd9",1,0
"5","d3304721-6345-4948-8b67-546e5863192d",61,61
"5","d34885ca-1a6a-47af-9b0c-810cc88f5fea",12,11
"5","d368d416-3c68-4ed0-a2b2-b84e32811105",15,11
"5","d370d638-94d5-436d-a32c-18967836f7a3",61,60
"5","d3b565a6-094a-42e6-aad9-f9759ce371c8",1,0
"5","d3ba027f-8aaa-47a1-bd97-5545a6d952c1",8,7
"5","d3be8be2-3ee2-4c82-9965-f36c760525f9",3,1
"5","d3d83c30-de14-4e2b-83ca-3fb68bb352a2",1,0
"5","d3e5a7a8-46b3-49ae-bf5e-c8b7060f5733",1,0
"5","d3e724d1-eab8-4633-988b-9b96484fc37d",3,2
"5","d3f98bbb-bf7a-4200-bf01-dfab99640245",36,35
"5","d3fe2b34-5434-4561-8288-b3b617821d2d",9,1
"5","d408eb91-31b1-47a6-b5ac-f4a981037142",61,60
"5","d4120063-4684-44d7-ab44-7a4ed23bdd81",24,21
"5","d4149180-e717-42ab-a33d-bfa3ef808699",4,3
"5","d416c199-cf68-4c94-9ad2-23742bbd282d",61,61
"5","d445e1d1-8237-4845-88eb-6b1f339bdeef",61,61
"5","d46020a2-cef2-48dc-be0a-ca2124f91fdc",1,0
"5","d465814e-639b-470a-b83d-afdfe99e2ec9",40,39
"5","d4a9ccc3-4084-4950-9dd1-15c23f95dc80",61,61
"5","d4d2238e-09ea-4109-a4c4-30723f6c520d",56,47
"5","d4dd8456-fc5a-4f03-a619-995065161c6d",59,59
"5","d4e7e5e3-8d65-4e2d-932e-6743d6e5a2ea",5,0
"5","d4edb89b-8f3c-4e53-9c92-041325ea944a",1,0
"5","d5020543-cea5-4f11-8ed4-e68e56eee278",12,10
"5","d50c34e1-345c-47f8-b68d-f9b2a4bb2168",14,13
"5","d529b68b-39c7-4284-a527-ab9995ee61a4",8,7
"5","d5301ba5-f330-44be-9d57-f1023e7ef5c7",19,18
"5","d531fff6-7f7f-42d8-9de0-6bd0bd58a0a1",1,0
"5","d5354cf0-d223-4d8f-9725-9dfa9a0d4fa8",11,10
"5","d5580da2-a315-4a0d-a5b4-1b75ad90ee09",1,0
"5","d55a68b0-af58-4190-bc35-23093b18087f",19,19
"5","d55ab6a9-6e53-45e1-a4fe-311e9de7a3f4",26,24
"5","d56202b6-4bd2-438b-9eeb-363ededc739e",3,2
"5","d56bcea5-c278-433e-8897-920637b43a51",2,0
"5","d5a0a88f-a7d5-4a54-980c-9985b02d9203",5,4
"5","d5ae8bf2-41a4-430b-a788-003b2d2ce124",61,5
"5","d5faae62-4792-4e70-83a7-d03ff978e3bc",15,9
"5","d614c055-cfaa-4983-ab05-138588d9b705",7,6
"5","d6170b42-b109-45f4-8561-1adc509a4498",62,62
"5","d61ac345-ff4d-437e-a592-e4e6b968a439",20,18
"5","d62011fc-223d-4aa6-9e99-8d0730ee2c6a",8,7
"5","d62d200b-76ac-4fc3-807d-27e74a014e4d",61,60
"5","d63bea41-f760-4ad0-a1cd-564eb98ebf62",61,61
"5","d662e7b3-2f39-4e14-adb9-4a3abeb0fa3d",12,10
"5","d662f429-68fd-4f47-8193-d6255ca2ac09",56,56
"5","d687da0c-d45a-435f-a5ab-6e20c5a4988a",5,4
"5","d68cb991-beab-4a0d-9a0f-cb4c2a024b9f",61,61
"5","d69d5ce7-5b49-462d-8408-d9d49ca7cd25",6,5
"5","d6ad2ebf-2837-4595-b135-de3ad65ca903",42,38
"5","d6b17fb8-4975-4cd4-b42f-1e50565098d5",61,61
"5","d6b4793d-1189-43b2-8d9d-c29f7776363b",5,5
"5","d6c4dbe9-8779-47ae-91ac-44670c22ec11",2,1
"5","d6d9b08f-53a1-49ae-aa43-0beac6415382",13,12
"5","d6e37615-9989-4b96-8e28-7f07b30e194a",61,61
"5","d6f4f699-93c2-4fe4-bbab-d09b9ca7fa3c",1,0
"5","d6f70b64-6168-4742-a16d-4cb32c2bc636",36,23
"5","d72e793b-e62c-4b2d-9214-effb107333b3",4,0
"5","d742acbd-881d-4f68-8bc5-1cefba4ab6a6",61,61
"5","d7782f9f-61d1-48f5-af83-a09d884d75b3",1,0
"5","d7a994dd-7cee-49ee-9273-720d985799be",4,4
"5","d7a9abc3-a192-475a-9bb7-70874d7b6295",1,0
"5","d7da28e8-1ac7-4595-bd0a-e9b2388953a8",13,11
"5","d7df005b-d71e-4a32-941c-66bcf098cb80",2,1
"5","d81ae3aa-2dda-4877-a15b-5a6a92434fac",61,61
"5","d82afa15-bad4-49d9-8862-5aaa52204f04",31,30
"5","d8365494-d9cf-4822-98d0-68f6598e92db",21,20
"5","d86ab429-15a3-49f0-9f69-495ef5537b1e",19,19
"5","d86df9c7-0600-404f-b18b-87ff776ecdd6",6,6
"5","d885a9d6-80df-4153-a229-3c7ac99a70e7",35,29
"5","d89d8aad-e311-449b-9494-02662cd4df5d",42,42
"5","d8a01c22-96bf-43c5-8596-d25a927d5476",1,0
"5","d8ab21be-1a02-4af5-8be5-1523eaa7202c",61,61
"5","d8c3af15-91b0-41f9-8cc8-a0ba9f19a76a",1,0
"5","d8d025fd-0c44-46bb-9cd5-98ea1be65a4e",2,2
"5","d8f75242-2881-40c5-ae62-efb68ff245a4",61,54
"5","d92c4519-948f-4cb9-b594-eb766292b5fb",4,2
"5","d945eaec-e2e5-46f2-bfdb-642909824df3",61,61
"5","d9544b01-86ef-47a4-9bc4-e32b3942c1da",1,0
"5","d95b4201-2cba-4b87-bf5a-03d8a41747bc",61,61
"5","d96f3d06-eb0e-4eb5-a9ff-6599d4639911",61,59
"5","d9863b39-46f7-46af-a9b8-a527aa5a3c77",1,0
"5","d9cd9630-d8d4-4b47-8bb7-9cb022df482b",34,34
"5","d9da2ff4-1b9b-4bd0-a127-a02bff449d1e",1,0
"5","d9e0901c-5fef-49de-a51e-c8c3e2093904",16,15
"5","d9e27411-f1ff-45af-98aa-27190a0e9919",19,19
"5","d9ec14da-a603-4867-9eb9-71fbf22fa95a",61,61
"5","d9f355c1-2bc1-46dc-adbd-f190cde0f6f9",4,3
"5","da1b9a57-4dc6-4cde-8ca1-1ab0ce7ddeb6",13,12
"5","da29dbda-fbaa-484d-bda2-ac0541c017a2",1,0
"5","da5a8316-c100-452a-a3ec-eef303c00435",28,25
"5","da9e1f4d-fa57-4ccd-8f71-9af29d772354",61,1
"5","dab557de-8e06-49f3-91d6-9c927d150217",1,0
"5","dae0a9db-5e57-4b2d-a437-04ac8db980bc",17,12
"5","dae73633-d901-4abb-9e96-7707e77f2c61",1,0
"5","daf1df68-3b74-4587-a89d-c2f3e9497d06",59,58
"5","daf6bda8-fc2c-47af-b91c-fdbdd7cca19d",1,0
"5","db0cfa6b-7253-4e7c-899e-9b60d7a68796",1,0
"5","db1d2a44-4ea9-471d-8c44-9ff48f3c4817",61,61
"5","db2aa80a-b864-4555-af93-3eaf13032c8c",3,2
"5","db480509-efbd-4817-a8d3-9b90e967bbbd",9,9
"5","db7c6a09-c604-4d92-a7b0-c6bcf0ca9dcf",35,35
"5","db8235a7-2408-406c-93c4-8cfd8afbdc42",1,0
"5","db86ea6b-e5ac-45cc-b321-1414c44b39c2",1,0
"5","db908add-5d18-46cf-97f4-debda08df89a",1,0
"5","dbb4c768-9865-4110-b3b1-6ff0b50dad40",5,5
"5","dbb4feae-2fac-424e-8349-f879b7cdb77c",3,2
"5","dbd61793-6050-43df-95bb-0ca613e47046",5,5
"5","dbf353e8-d153-4179-b847-f59006313eb6",1,0
"5","dc0f8038-2740-4189-a58e-d48eeb73ea76",1,0
"5","dc16c9aa-b2b0-49b9-9710-7c501289a4e8",61,61
"5","dc21ff28-8647-42bf-b40e-95f18f840b33",1,0
"5","dc22a69d-8ccc-4794-be2a-7c92d6a91e3f",2,2
"5","dc3fd7ab-709f-4c3e-b1df-f1ca50fff89d",8,7
"5","dcc2d706-6fa9-4047-b73e-ab72c461d0c9",1,0
"5","dce75d16-6087-4fd5-ae15-784b99ff7a5d",5,4
"5","dcf2ca51-3912-4e89-9f79-5bac223ba8e4",6,5
"5","dd054e22-5328-469d-9944-0d11297c4198",61,61
"5","dd0f5fde-f47f-4888-9cb2-dcaf7b8c9957",7,6
"5","dd164547-1fb6-4635-b3c9-15ea4819efd0",3,1
"5","dd1cabc8-a24d-4a49-b99d-0a4f28d135c8",61,61
"5","dd286bf7-7569-4892-94b2-3abbd1086ab1",1,1
"5","dd3ac15c-a8f8-4fd0-909a-1046db3ae92d",4,3
"5","dd480e52-b3b2-48f5-8dca-324ac6a96f2f",1,0
"5","dd514f9c-bb84-4922-b947-406045992250",1,0
"5","dd585d47-288f-45ec-8d0b-e6c84d8501c3",1,0
"5","dd5c19a4-d46e-42ce-a80f-cf35752ca3e8",61,61
"5","dd7f2f41-5773-4a82-ba42-129b82c41040",2,1
"5","dd865c3a-4568-42b8-a7f3-e80a80511919",61,61
"5","ddd22dce-9b85-40d4-830a-329c82291440",42,42
"5","de0ddcf6-c484-4304-bff3-883ee7a27e29",5,5
"5","de5990b9-ada9-43ac-a461-102c96c23df7",30,27
"5","de9043ad-fc1d-403d-93a0-3ac213c4c443",1,0
"5","de9aa923-e91d-4186-be28-9750e148707c",61,61
"5","dea16f7b-9a0b-4483-ad94-105ee9d0d942",25,24
"5","deb5dd28-f4c3-4102-89e0-ba89fb86f243",4,4
"5","debc7ac0-c485-46f2-924c-66577f23ce38",1,0
"5","debdce5a-0176-4f74-bbb4-3b3bf0dd3cac",1,0
"5","dee72ae5-0363-4830-9063-ea4976fe2375",61,61
"5","def956f1-9c2c-440a-8607-8ab7ad39897f",3,2
"5","defc0515-d216-47c1-8d88-d0802f7e9755",2,1
"5","df181ff9-9b0c-4c91-a452-f2204922c684",1,0
"5","df3245d1-02bc-432d-bf19-da79e6c96d01",1,0
"5","df364308-7d3d-473c-bd3f-591e2ec8f847",61,61
"5","df490b4a-5d6d-4d1a-9014-d11ec15f7519",61,61
"5","df6940a8-414c-4012-8a6f-15f50d095085",1,0
"5","df86c48f-4c49-4a51-88da-87dd99e49b32",61,57
"5","df8839b8-f334-4f72-b8d4-257de995499d",61,60
"5","dfd86f94-830e-4c24-937c-7c9547f0eed6",17,3
"5","e01edac7-9ccd-478d-ba05-ae4d02a8dd71",19,0
"5","e02e4e64-8f42-413e-9726-cabbe4858ac2",46,34
"5","e0344dfb-ca38-4f1f-951b-b20234b2fe16",5,4
"5","e048f112-ea38-4a8c-8cee-83c8a0a8e073",61,61
"5","e0686aad-e18a-4a0f-8c55-98a27b0b0f02",61,61
"5","e07c1d7a-931a-4de0-a401-30b1723baa9e",1,0
"5","e0859d4d-b8e9-4728-b7a1-d0c2fc0cd9df",42,41
"5","e08d9fb4-1444-49ed-b9e0-6c7d3c00f7e6",1,0
"5","e0974c3c-9eec-40f3-8316-530841dcdfd9",61,61
"5","e0b2d333-96d4-4a3f-ab85-9f4b76ffa111",2,0
"5","e0c4645d-a6ed-4eb0-9187-df159fa1d635",10,7
"5","e0c67b2c-a11e-45ab-8b90-03c81287da95",22,21
"5","e0d84a5d-7be3-4928-9e37-1064128c9135",61,60
"5","e1040df6-597e-4062-8bda-7559b8273108",1,0
"5","e1096da8-0295-4104-a0af-2684ce197efc",2,1
"5","e1141b7d-4c0f-4d8d-bf0e-6482f956795b",1,0
"5","e1281102-0b22-4c61-bdf9-88548eb0aa6c",5,4
"5","e13e6464-b079-4700-81cd-8e3a2464b4b5",61,61
"5","e1577eb8-94c9-4315-b05c-0a689f01cf93",1,0
"5","e16e268a-73c4-4fc5-bc17-6dd0db3a02b0",9,8
"5","e16e6e1f-d43b-4a1a-a96c-553e097d3eac",1,0
"5","e1745b1f-7eb8-4305-a5ca-64f008d0d2f1",39,36
"5","e1afec5e-65f2-43a5-9ad5-d348ec5808a1",4,4
"5","e1b9d8db-817e-4232-9b6b-372a2028fcae",1,0
"5","e1c2ac35-3725-4cb2-813f-742c77d620bd",1,0
"5","e1d03662-25d5-4ed3-9506-033cb7172e25",61,61
"5","e1dfd283-bfdf-4c86-8418-526d1071b101",4,3
"5","e1e0cc48-78d3-4dda-bae6-fe737c1a2f67",61,61
"5","e1e4d153-372a-4ca1-bd0e-d9a89824fd82",26,25
"5","e1f89002-68ec-4af8-9f5d-494235bd3bc5",19,19
"5","e2144e05-c9b6-44fb-858c-c21b4096a105",2,0
"5","e21dee25-9f77-4b82-bde6-c9e64961a105",5,5
"5","e25f72ed-620b-4c4a-a48f-1ac552f0f5d6",5,4
"5","e25f8eab-b020-43bc-a5ac-fbc6b3738463",4,2
"5","e262c1d4-7efc-49b8-b302-886881f5f01d",12,1
"5","e28655b9-1887-4bfb-9cbe-b626334b7647",4,0
"5","e293a07a-e841-4f36-a395-84bc678d9e01",1,0
"5","e2a47376-0d3b-4059-a377-6c8417f21a0e",61,61
"5","e2c2c68b-0754-4744-b6c3-d37d1812089f",1,0
"5","e2d66264-47c3-4b8f-8777-1e91914e95a4",61,0
"5","e304d9ed-658c-4402-8829-6b2b42028358",61,61
"5","e320e98b-6c69-4111-b631-b5bc5909140d",1,0
"5","e3289ac0-e01b-4583-a93c-4b7e804f1d44",5,4
"5","e3340a34-2d6d-4c5c-88fa-a2991cf9c2d9",1,0
"5","e369859e-fba9-4149-9832-0643d83858cf",3,2
"5","e3c91444-bf86-4fae-a0e3-8febf9ef5a35",37,36
"5","e42bbe1b-affa-4d4d-936a-1d19724607df",3,2
"5","e42e4bf6-49f2-45ba-9021-6acc866f5c16",61,60
"5","e4395135-4e05-4d6e-8b2d-345795a98e8c",7,6
"5","e43a0431-2e35-4d25-8889-f6431b59acc2",1,0
"5","e44038e7-ccfa-4ea7-9d29-c0d186dcd291",10,9
"5","e44a2b4a-a7b6-48a9-8a16-a57f93298824",2,1
"5","e467973f-9292-4512-bbfa-9623df9c5ecc",31,28
"5","e47461db-a041-4234-81a7-00f9c32fc2c3",4,3
"5","e47f2367-091f-4c79-a502-470aee1ae3b0",1,0
"5","e49117d5-b67c-445d-92a3-f43d6fdaac9f",61,56
"5","e4b7db2c-7647-4642-8666-ec7a85ecea42",61,61
"5","e4baece8-f6c1-4e56-93a8-357d7a5527e2",1,1
"5","e4e0c7b6-7573-4f55-8f2d-301a5ac2668d",8,0
"5","e4f3cf37-653f-4691-ac11-c99a72238be4",61,61
"5","e5090ce8-1102-4cf6-8d6a-c824e09a68b7",30,28
"5","e51cef76-ce80-48e2-bb22-ba94d6b00fad",3,2
"5","e596f099-13a3-408e-beff-324c6f9ee348",1,0
"5","e5c546ca-0031-4fa0-b55d-c17a89faccb6",2,1
"5","e5cc9ff7-7bb1-4efb-a6a1-1eccbe4801b4",35,34
"5","e5dba346-be8c-4967-89b1-1ad63715fac9",29,28
"5","e5e3c7e4-b27c-4a54-a13a-86a2ce1cf0fc",2,1
"5","e6007804-3a71-4bdd-bb85-a76565ea54fb",1,0
"5","e60ffe11-5dac-46c0-b230-3f408a17a6c5",1,0
"5","e64980b5-86ff-48f9-90c9-4dbec6792337",1,0
"5","e65a8066-eb5d-456c-b8f7-cdff4cb379fd",4,3
"5","e68c26fd-c780-40c8-9eb2-a60e69937f87",61,61
"5","e69b4c7b-e246-480c-bf7d-7afbc8b3f8db",2,0
"5","e6d19e8b-01a8-41a6-a3a2-9e19cefecba7",5,4
"5","e711013a-0cad-463f-822e-7b1ea2b622b4",4,3
"5","e7475b60-3297-4548-8469-4c52623925e7",2,1
"5","e7568c38-562e-46ec-afba-ab90576f1835",1,0
"5","e785bfef-9f14-4010-a8f2-9b3d995039ad",13,6
"5","e78a0256-f86c-4ca6-a367-7d0765ef28a4",30,30
"5","e78b194d-ff65-4821-89de-b040a352da9c",61,61
"5","e7af3bbd-6bbf-4f6b-9093-a3a562e850b2",1,0
"5","e7c4fb5f-b337-4419-8e14-e834de7e2c84",19,19
"5","e7c868ad-eb92-4e3f-8379-6b5631e789e4",6,6
"5","e840afbe-b493-4554-830a-81811e3f9d69",6,5
"5","e840d1e5-fd9f-41e2-b5af-226f65514a56",61,61
"5","e8414951-f01f-4bd7-8a21-852aa1be69fa",1,0
"5","e8525412-8025-4e38-a865-4106227ad149",61,61
"5","e869a93c-c5b2-446a-a0b2-5f7aff5e4537",2,0
"5","e88c972f-804b-4b80-9bb4-5811cff139bf",2,1
"5","e89b733c-99c6-440f-b873-a09e0e0fd414",61,61
"5","e8c44c31-ac65-4ec9-a4a9-adcca7a47765",10,9
"5","e8c9449d-0ea6-4d5d-878c-42fc6470453e",1,0
"5","e8fae039-1075-47dd-a723-2e77b0090b17",17,16
"5","e90f879d-5083-4924-9771-4d07a2c7d876",61,61
"5","e9250180-fa2f-4e21-91f1-4aa08b3b56ef",61,61
"5","e93caf1c-37a2-4208-b880-297c9da97f1d",42,42
"5","e94d4198-6a17-4f8f-9f91-bf05c2ffc6ce",1,0
"5","e95443a8-ee4d-4082-96f1-c20e1b6cec77",16,15
"5","e955f00e-f83f-4ac4-84f8-9bd5cd39cf52",1,0
"5","e9604894-a99a-4df2-977c-fa448bb5f454",1,0
"5","e97c91b5-e4ef-4f33-9ffc-51e638911bf9",61,61
"5","e9bfe8af-6b95-43ca-88c7-c59a67c896e1",4,3
"5","e9e2be47-bfdd-44ba-886f-c12629afdfeb",61,61
"5","ea27c354-bd90-4f3a-9d7d-4aa7d876143a",61,60
"5","ea41344c-9a09-4de0-ab88-68e8d5573521",61,61
"5","ea65230f-3c44-4624-8694-e5dc3f6aedf4",19,19
"5","ea749e19-1d49-43f0-8f96-2a1cbd19cedd",10,0
"5","ea81a8e5-b41b-4030-85c6-8dfe16d1ee3f",61,59
"5","eab0442a-f0c1-4561-a773-63ae493e2c8e",4,0
"5","eac24bee-ab51-45e6-bcee-fbb58ced11a6",4,0
"5","eb09102d-f0cd-4408-b6fb-303fdf3cb6c4",1,0
"5","eb0d6f8f-7d47-40aa-8d5b-c2450648f174",1,0
"5","eb44a377-f02e-4a63-abb4-94023df7af5c",38,37
"5","eb7a1246-f12e-4082-8773-87f4bf47f964",61,60
"5","eb7f134b-b2c9-48c7-ac94-420a446c51d3",42,42
"5","ebb9071c-1877-4d76-8cc0-fef9da3be7bd",3,2
"5","ebbf15c6-ef30-450d-b204-4f13a4f07fdc",2,1
"5","ebd025aa-f4c2-490f-97f8-25d657a79f90",61,61
"5","ebd778d0-28d6-4c1b-a284-58164794773e",1,0
"5","ebfe406e-c055-4a7d-886d-96b3e15905ce",1,0
"5","ec1f1a5f-5e67-4506-8595-fd2333fa15ca",3,0
"5","ec2adb32-3566-47bd-b28f-0c8e485179cf",2,1
"5","ec2b9683-f7a7-4940-914e-2f8ffdfb8957",61,59
"5","ec322139-18de-48bf-b8dc-760c092fec1b",61,61
"5","ec42d8f6-acd7-415a-aa0c-adf2b3407980",36,35
"5","ec4cecdd-dac7-460a-80f7-e6d3361ac213",1,0
"5","ec566f70-9411-49d3-94d7-920052194b19",61,61
"5","ec6ee911-5aeb-48b7-9613-4a9a564e83bf",17,13
"5","ec767955-de82-49e6-afb4-d26765a49a58",61,61
"5","ec782194-6569-47cf-a211-5f00b0979506",41,37
"5","eca1f42e-d441-4453-963a-edf3eaf02531",61,58
"5","ecea06ed-6089-487f-a9c0-16c33d4fac16",1,0
"5","ecfeec7d-b5a6-4218-8980-42db547d466b",4,3
"5","ed0f0f0c-d452-42ff-a167-4d3e77f2864b",1,0
"5","ed120349-cc53-4087-b716-4fa66583eceb",1,0
"5","ed1c0579-5888-4a6e-8cc7-f9d745c0052a",15,13
"5","ed1caa46-d7cb-4aab-80d4-21c93ad7b719",19,19
"5","ed1d254b-8306-47d0-8e3c-15944cdf77f6",30,29
"5","ed42eb87-3593-4935-9c45-d962e4248723",2,0
"5","ed72b529-103d-428d-bd3a-a484fda818a4",1,0
"5","ed861bed-08bc-4893-97f0-071b0a6d1396",1,0
"5","ed99bfb3-4fe7-4fe2-bfa9-d207a49f0112",61,61
"5","edb694f3-6573-4a71-9c80-b42f213d0f91",58,54
"5","edbdabee-676e-4ae6-bc38-a6ad4d7aa01b",61,61
"5","edd9501d-3b0c-4048-bdb2-30c074136801",17,16
"5","ede5a923-11bf-49d4-810f-f87a444abe25",1,0
"5","ee0822a0-204c-45b0-9e1f-f7a8b477d616",1,0
"5","ee0b8a4b-8568-4103-a86d-1b5955cb2036",15,14
"5","ee1a03c3-cf95-442f-94e7-8575b912fb29",1,0
"5","ee26f965-209f-4931-9cb9-d26d309893b9",23,20
"5","ee4caf3d-a50c-4e75-9c2e-59935f12b729",1,0
"5","ee5de545-b1f5-4f2e-a4c1-e77d8962eaca",5,2
"5","ee5dfc45-376e-4377-a91d-d5767f4d5a40",61,61
"5","ee738d00-99a7-47aa-b09c-ec8da735f0f4",1,0
"5","ee79027a-59a0-4ebd-bc37-5be07329f2b1",61,61
"5","ee9d3c78-d310-4f24-9fc6-305406f39020",1,0
"5","eeab1dc2-185c-4dba-8a99-457a9869171e",2,1
"5","eee24cd8-543c-4a34-b3b2-5f7229e613cb",61,61
"5","ef35bfbe-17b3-42bf-9049-77cfe8fc5dcf",1,0
"5","ef47e4ad-2880-4a79-8813-6739565acca9",1,0
"5","ef6143c1-b290-41c4-9678-285d1fc9f40c",61,61
"5","ef626e5b-ac63-4109-a8ef-3ab4801b5c8b",61,61
"5","ef65ff09-9161-4f8e-9a8d-6ba43efabe2a",1,0
"5","ef6fc577-692a-4df7-8289-a59c4b489598",43,37
"5","ef76789a-f7a3-4bb4-a220-c7927d59d1ec",61,61
"5","ef8fd422-be7d-4db0-8b3a-e9c70a33868f",9,8
"5","efb036c1-d9d1-430c-a0d5-47fe9124d121",13,12
"5","efb0b58f-31a9-4c94-9319-3a3efdf4a9b1",4,0
"5","efb81872-f30b-411c-913c-badabf3b6fba",1,0
"5","efe00bdd-46c3-45dc-b0aa-74d6da669c26",6,5
"5","efe30eff-4c0d-4383-974d-e92000a0539a",61,0
"5","efe6e597-9a01-47d3-91c0-afd586da7bcb",38,37
"5","f00143ab-fd67-4602-98f8-e177812016ed",61,61
"5","f017d96e-e2db-4c0d-a586-4d2a3a2174bd",61,61
"5","f05647b4-0676-485f-bbfd-14313ac522ff",1,0
"5","f05be8e3-b748-4731-90ed-e5cfb467ee82",5,3
"5","f05ff346-5e8f-4ef1-aeb9-6680bf723d6d",25,23
"5","f076e7d7-c39a-4c89-8644-2387e00f214d",6,2
"5","f0824a70-33e2-42a6-8c0b-c4c6dc9dc0c0",61,61
"5","f091bf95-6899-4e7d-b005-0edd58e60801",1,0
"5","f094d81b-a179-4e99-afb7-d76f92664052",4,3
"5","f0d692e9-903e-4a00-a346-1112507c0e34",1,0
"5","f13a631b-7ce8-4fa9-8a05-f98a013ca659",1,0
"5","f14141f7-0e92-4226-8383-677bde86d656",1,0
"5","f1568bb8-69b8-4c4d-bab5-eb343e60724a",22,21
"5","f15d1586-13e6-44a7-8baa-56b25c312dba",1,0
"5","f184ae7e-5e9b-434c-af61-22a71014b474",5,2
"5","f1a218ab-bab6-46b3-b46b-e44a8c548410",1,0
"5","f1c5deba-7470-41b5-aafb-c3e09442fdf6",42,42
"5","f1e15874-6696-4892-bb61-33adecd077fd",19,19
"5","f1ed709e-5e61-4186-b828-bf252ca785a8",61,61
"5","f1f47571-438e-4a57-9ff7-293155f7215f",55,34
"5","f1f78093-d580-473a-8705-dd2621cb08d9",9,4
"5","f20beb2f-0d67-471f-a7bf-44d062559a22",3,0
"5","f20c3518-ec73-4ab8-a344-9c2e070d8c6f",2,1
"5","f20f53fa-58a0-410b-8921-6327a474800d",61,60
"5","f23756e8-f490-4721-85f4-e6f1cae48f9f",61,58
"5","f265d4ed-1ddb-40f0-aa02-05e7c2fd5d35",61,61
"5","f27eec8c-eaf1-4e6a-90f0-d6d5b653285d",1,0
"5","f2a71f2e-3411-405d-8b1d-dce122feca3a",21,21
"5","f2b0e3c5-1f7b-437d-8b3e-871a55fd1034",1,0
"5","f2d571a5-417b-40f1-add4-1533172d76ff",61,60
"5","f30d82bc-a3e3-4f27-85f1-cb014bb468fd",5,0
